Unnamed: 0,smog_index,masc,femn,neut,sing,plur,past,pres,futr,pssv,actv,3per,1per,2per,mttr,hdd,author,author_num
2689 fedor-dostoevskii podrostok,10.062811358671842,0.2565217391304348,0.1,0.05217391304347826,0.47391304347826085,0.08478260869565217,0.09347826086956522,0.05434782608695652,0.010869565217391304,0.004347826086956522,0.002173913043478261,0.06956521739130435,0.07173913043478261,0.03260869565217391,0.0306269499596757,0.9009817749541184,fedor-dostoevskii,2.0
2690 fedor-dostoevskii podrostok,14.397025243350392,0.25,0.1279527559055118,0.06299212598425197,0.44291338582677164,0.0984251968503937,0.14763779527559054,0.03937007874015748,0.003937007874015748,0.005905511811023622,0.00984251968503937,0.04133858267716536,0.03543307086614173,0.013779527559055118,0.026129997222226,0.9069824848402762,fedor-dostoevskii,2.0
2691 fedor-dostoevskii podrostok,14.029091529852716,0.22023809523809523,0.1527777777777778,0.06547619047619048,0.4523809523809524,0.10515873015873016,0.10119047619047619,0.037698412698412696,0.003968253968253968,0.003968253968253968,0.001984126984126984,0.08333333333333333,0.04365079365079365,0.00992063492063492,0.0290932837866198,0.8878867073221175,fedor-dostoevskii,2.0
2692 fedor-dostoevskii podrostok,11.558603062250626,0.17886178861788618,0.11991869918699187,0.06300813008130081,0.38414634146341464,0.11585365853658537,0.12398373983739837,0.02032520325203252,0.018292682926829267,0.0020325203252032522,0.006097560975609756,0.028455284552845527,0.07317073170731707,0.016260162601626018,0.0288534378871622,0.8853221202834438,fedor-dostoevskii,2.0
2693 fedor-dostoevskii podrostok,17.056298833079467,0.13333333333333333,0.23238095238095238,0.10095238095238095,0.46476190476190476,0.0838095238095238,0.11619047619047619,0.024761904761904763,0.0038095238095238095,0.013333333333333334,0.005714285714285714,0.017142857142857144,0.0380952380952381,0.0019047619047619048,0.024643010896222,0.914424842658652,fedor-dostoevskii,2.0
2694 fedor-dostoevskii podrostok,13.433961172488011,0.1845841784989858,0.15821501014198783,0.0486815415821501,0.4462474645030426,0.07505070993914807,0.11561866125760649,0.028397565922920892,0.002028397565922921,0.006085192697768763,0.002028397565922921,0.028397565922920892,0.07302231237322515,0.02434077079107505,0.0287594636127914,0.8854415257052868,fedor-dostoevskii,2.0
2695 fedor-dostoevskii podrostok,10.93270799632763,0.11752577319587629,0.16288659793814433,0.0577319587628866,0.4144329896907217,0.09278350515463918,0.09072164948453608,0.05567010309278351,0.016494845360824743,0.002061855670103093,0.0,0.08247422680412371,0.06804123711340206,0.032989690721649485,0.0339422671905048,0.889517871316265,fedor-dostoevskii,2.0
2696 fedor-dostoevskii podrostok,10.837978906583425,0.14853556485355648,0.15690376569037656,0.04811715481171548,0.4330543933054393,0.11715481171548117,0.09623430962343096,0.04184100418410042,0.0041841004184100415,0.0020920502092050207,0.0020920502092050207,0.03138075313807531,0.0794979079497908,0.0502092050209205,0.0314945036949474,0.8974800699414713,fedor-dostoevskii,2.0
2697 fedor-dostoevskii podrostok,11.911652498703544,0.20084566596194503,0.1226215644820296,0.10782241014799154,0.49471458773784355,0.09302325581395349,0.08879492600422834,0.03805496828752643,0.008456659619450317,0.0021141649048625794,0.0021141649048625794,0.046511627906976744,0.07399577167019028,0.012684989429175475,0.0258428661932124,0.9045987328557415,fedor-dostoevskii,2.0
2698 fedor-dostoevskii podrostok,11.096049950647298,0.14989733059548255,0.2032854209445585,0.06365503080082136,0.46406570841889117,0.12320328542094455,0.11498973305954825,0.0513347022587269,0.006160164271047228,0.004106776180698152,0.006160164271047228,0.061601642710472276,0.07392197125256673,0.03490759753593429,0.0261973327825488,0.9095961435969836,fedor-dostoevskii,2.0
2699 fedor-dostoevskii podrostok,8.993367036719917,0.1910828025477707,0.09766454352441614,0.07855626326963906,0.5031847133757962,0.03184713375796178,0.09766454352441614,0.055201698513800426,0.008492569002123142,0.0,0.004246284501061571,0.06369426751592357,0.07430997876857749,0.04883227176220807,0.0342735781340941,0.8803359515168828,fedor-dostoevskii,2.0
2700 fedor-dostoevskii podrostok,10.142208215582292,0.2222222222222222,0.13675213675213677,0.06196581196581197,0.48717948717948717,0.0641025641025641,0.12179487179487179,0.027777777777777776,0.01282051282051282,0.002136752136752137,0.0,0.06623931623931624,0.053418803418803416,0.019230769230769232,0.0299962739498779,0.8903302275847284,fedor-dostoevskii,2.0
2701 fedor-dostoevskii podrostok,14.227386420433271,0.18087318087318088,0.09563409563409564,0.079002079002079,0.39501039501039503,0.12681912681912683,0.07068607068607069,0.04781704781704782,0.008316008316008316,0.002079002079002079,0.004158004158004158,0.0395010395010395,0.04365904365904366,0.033264033264033266,0.0299249905981533,0.8988220138085833,fedor-dostoevskii,2.0
2702 fedor-dostoevskii podrostok,14.348047203942006,0.19795918367346937,0.09795918367346938,0.09387755102040816,0.40408163265306124,0.11428571428571428,0.10408163265306122,0.036734693877551024,0.014285714285714285,0.0,0.004081632653061225,0.07755102040816327,0.044897959183673466,0.006122448979591836,0.0290430616108867,0.8956969806762212,fedor-dostoevskii,2.0
2703 fedor-dostoevskii podrostok,12.895898610494758,0.2348008385744235,0.14465408805031446,0.08385744234800839,0.4947589098532495,0.05870020964360587,0.11740041928721175,0.05450733752620545,0.0020964360587002098,0.006289308176100629,0.006289308176100629,0.07127882599580712,0.027253668763102725,0.006289308176100629,0.0286797765198271,0.914270871212069,fedor-dostoevskii,2.0
2704 fedor-dostoevskii podrostok,11.251651663928852,0.24008810572687225,0.1299559471365639,0.07929515418502203,0.5154185022026432,0.06167400881057269,0.09691629955947137,0.03524229074889868,0.019823788546255508,0.006607929515418502,0.0,0.06387665198237885,0.07048458149779736,0.006607929515418502,0.0295114918302205,0.8798088850042264,fedor-dostoevskii,2.0
2705 fedor-dostoevskii podrostok,12.883819718674118,0.13916500994035785,0.11133200795228629,0.10139165009940358,0.4254473161033797,0.07952286282306163,0.11530815109343936,0.02186878727634195,0.013916500994035786,0.0,0.0019880715705765406,0.05964214711729622,0.07952286282306163,0.0,0.031350618550527,0.8889375086709619,fedor-dostoevskii,2.0
2706 fedor-dostoevskii podrostok,11.64085037863918,0.21169354838709678,0.14717741935483872,0.06653225806451613,0.46774193548387094,0.07459677419354839,0.15524193548387097,0.020161290322580645,0.004032258064516129,0.008064516129032258,0.0,0.036290322580645164,0.06854838709677419,0.0020161290322580645,0.0277095474007698,0.8786096262061764,fedor-dostoevskii,2.0
2707 fedor-dostoevskii podrostok,15.55122814728156,0.1405940594059406,0.20594059405940593,0.07722772277227723,0.4079207920792079,0.1405940594059406,0.09702970297029703,0.031683168316831684,0.009900990099009901,0.0039603960396039604,0.009900990099009901,0.03564356435643564,0.0297029702970297,0.0039603960396039604,0.0214495541660335,0.9144638821121406,fedor-dostoevskii,2.0
2708 fedor-dostoevskii podrostok,12.319552800567996,0.1277445109780439,0.16966067864271456,0.03992015968063872,0.4550898203592814,0.1277445109780439,0.09181636726546906,0.09580838323353294,0.03792415169660679,0.0,0.0,0.13373253493013973,0.09580838323353294,0.02594810379241517,0.0303563553018758,0.9014195785366312,fedor-dostoevskii,2.0
2709 fedor-dostoevskii podrostok,11.826315761019057,0.13725490196078433,0.21568627450980393,0.047058823529411764,0.4647058823529412,0.1450980392156863,0.1,0.11176470588235295,0.013725490196078431,0.00196078431372549,0.0,0.1392156862745098,0.06274509803921569,0.023529411764705882,0.0285447335687645,0.9061906006484624,fedor-dostoevskii,2.0
2710 fedor-dostoevskii podrostok,16.19166451557377,0.14682539682539683,0.12301587301587301,0.061507936507936505,0.4166666666666667,0.13293650793650794,0.07341269841269842,0.07936507936507936,0.027777777777777776,0.003968253968253968,0.0,0.0992063492063492,0.08134920634920635,0.04563492063492063,0.0362419872678189,0.8789737102810716,fedor-dostoevskii,2.0
2711 fedor-dostoevskii podrostok,12.908893958896847,0.14052953156822812,0.20570264765784113,0.03665987780040733,0.5274949083503055,0.0855397148676171,0.0835030549898167,0.12219959266802444,0.024439918533604887,0.0,0.0,0.1425661914460285,0.09572301425661914,0.020366598778004074,0.0328315095028565,0.8885091042502186,fedor-dostoevskii,2.0
2712 fedor-dostoevskii podrostok,9.016566471382138,0.1411042944785276,0.1656441717791411,0.05930470347648262,0.49897750511247446,0.03067484662576687,0.11042944785276074,0.09406952965235174,0.0081799591002045,0.0,0.0,0.06952965235173825,0.11451942740286299,0.016359918200409,0.03678773881763,0.8739439089997366,fedor-dostoevskii,2.0
2713 fedor-dostoevskii podrostok,13.24842847788002,0.16,0.14476190476190476,0.1219047619047619,0.4723809523809524,0.06476190476190476,0.12571428571428572,0.03238095238095238,0.007619047619047619,0.0019047619047619048,0.0,0.05142857142857143,0.04,0.0019047619047619048,0.0270744817679771,0.8995610720026731,fedor-dostoevskii,2.0
2714 fedor-dostoevskii podrostok,12.362378595002133,0.20950323974082075,0.15550755939524838,0.08207343412526998,0.5075593952483801,0.06047516198704104,0.12526997840172785,0.03455723542116631,0.004319654427645789,0.0021598272138228943,0.004319654427645789,0.04319654427645788,0.05183585313174946,0.019438444924406047,0.0259155548482851,0.9148044394998738,fedor-dostoevskii,2.0
2715 fedor-dostoevskii podrostok,12.084824469014912,0.24634655532359082,0.05636743215031315,0.11482254697286012,0.4822546972860125,0.04801670146137787,0.09812108559498957,0.022964509394572025,0.008350730688935281,0.008350730688935281,0.0041753653444676405,0.031315240083507306,0.04592901878914405,0.018789144050104383,0.0324569933897982,0.8880807859970239,fedor-dostoevskii,2.0
2716 fedor-dostoevskii podrostok,8.760166473724828,0.188212927756654,0.07604562737642585,0.045627376425855515,0.38783269961977185,0.11787072243346007,0.07034220532319392,0.055133079847908745,0.0076045627376425855,0.0,0.0019011406844106464,0.02091254752851711,0.0779467680608365,0.058935361216730035,0.037616811788066,0.8708813734348202,fedor-dostoevskii,2.0
2717 fedor-dostoevskii podrostok,8.221094887875594,0.17611336032388664,0.06275303643724696,0.06680161943319839,0.4068825910931174,0.06072874493927125,0.06882591093117409,0.05060728744939271,0.016194331983805668,0.0,0.0020242914979757085,0.05465587044534413,0.06680161943319839,0.05465587044534413,0.0368260220308054,0.8814918106102593,fedor-dostoevskii,2.0
2718 fedor-dostoevskii podrostok,12.553279569776883,0.22061855670103092,0.06597938144329897,0.11958762886597939,0.47216494845360824,0.07628865979381444,0.09072164948453608,0.02268041237113402,0.010309278350515464,0.002061855670103093,0.002061855670103093,0.04536082474226804,0.07422680412371134,0.0288659793814433,0.0322219151916647,0.8909944855267589,fedor-dostoevskii,2.0
2719 fedor-dostoevskii podrostok,14.931879361603942,0.232,0.102,0.084,0.498,0.09,0.09,0.032,0.008,0.002,0.0,0.054,0.086,0.028,0.0314571905545285,0.8895675701660188,fedor-dostoevskii,2.0
2720 fedor-dostoevskii podrostok,12.553279569776883,0.2193158953722334,0.07645875251509054,0.08249496981891348,0.41851106639839036,0.08651911468812877,0.1006036217303823,0.02414486921529175,0.01006036217303823,0.008048289738430584,0.002012072434607646,0.04627766599597585,0.06438631790744467,0.014084507042253521,0.0268621806245978,0.8884543597667559,fedor-dostoevskii,2.0
2721 fedor-dostoevskii podrostok,12.45203677341074,0.20208333333333334,0.09791666666666667,0.06875,0.4375,0.09166666666666666,0.07916666666666666,0.05416666666666667,0.00625,0.0020833333333333333,0.0020833333333333333,0.05,0.07291666666666667,0.03125,0.0310693622330205,0.8893998206455282,fedor-dostoevskii,2.0
2722 fedor-dostoevskii podrostok,11.46388043860048,0.2150101419878296,0.11156186612576065,0.06490872210953347,0.4746450304259635,0.04259634888438134,0.1643002028397566,0.04056795131845842,0.008113590263691683,0.006085192697768763,0.014198782961460446,0.058823529411764705,0.07707910750507099,0.018255578093306288,0.0303513425575098,0.8853411169360389,fedor-dostoevskii,2.0
2723 fedor-dostoevskii podrostok,6.597154023425111,0.12742980561555076,0.2203023758099352,0.03023758099352052,0.5161987041036717,0.05183585313174946,0.06695464362850972,0.06479481641468683,0.004319654427645789,0.0,0.0021598272138228943,0.05399568034557235,0.07775377969762419,0.07127429805615551,0.0449280153219374,0.8541433493990931,fedor-dostoevskii,2.0
2724 fedor-dostoevskii podrostok,6.851581448757461,0.13675213675213677,0.10256410256410256,0.038461538461538464,0.42948717948717946,0.10042735042735043,0.05982905982905983,0.07051282051282051,0.03632478632478633,0.0,0.002136752136752137,0.014957264957264958,0.10897435897435898,0.09615384615384616,0.0438010771570375,0.8610373049537274,fedor-dostoevskii,2.0
2725 fedor-dostoevskii podrostok,9.006729313761804,0.17916666666666667,0.10416666666666667,0.05625,0.46875,0.058333333333333334,0.06458333333333334,0.052083333333333336,0.014583333333333334,0.0020833333333333333,0.0,0.041666666666666664,0.10625,0.029166666666666667,0.0312802193894875,0.8824989569493255,fedor-dostoevskii,2.0
2726 fedor-dostoevskii podrostok,11.689919816447766,0.1743486973947896,0.10821643286573146,0.0781563126252505,0.4348697394789579,0.08817635270541083,0.07414829659318638,0.036072144288577156,0.014028056112224449,0.0,0.002004008016032064,0.026052104208416832,0.09819639278557114,0.0,0.03279070996275,0.8620372869124507,fedor-dostoevskii,2.0
2727 fedor-dostoevskii podrostok,11.849711331214843,0.24532224532224534,0.08316008316008316,0.07692307692307693,0.4490644490644491,0.0893970893970894,0.10395010395010396,0.033264033264033266,0.014553014553014554,0.004158004158004158,0.0,0.058212058212058215,0.05405405405405406,0.012474012474012475,0.029310012721718,0.9039166586887788,fedor-dostoevskii,2.0
2728 fedor-dostoevskii podrostok,11.932890926630336,0.20920502092050208,0.08368200836820083,0.06903765690376569,0.4225941422594142,0.08368200836820083,0.06903765690376569,0.0794979079497908,0.02092050209205021,0.0020920502092050207,0.0041841004184100415,0.07322175732217573,0.03138075313807531,0.03347280334728033,0.0345525277870347,0.8942215811251355,fedor-dostoevskii,2.0
2729 fedor-dostoevskii podrostok,12.73581885413788,0.2540650406504065,0.08333333333333333,0.08333333333333333,0.45121951219512196,0.11382113821138211,0.11178861788617886,0.044715447154471545,0.006097560975609756,0.0040650406504065045,0.0,0.07723577235772358,0.03048780487804878,0.022357723577235773,0.0269137811062689,0.9083161729351136,fedor-dostoevskii,2.0
2730 fedor-dostoevskii podrostok,11.528917320773022,0.25902335456475584,0.07430997876857749,0.08492569002123142,0.4819532908704883,0.07006369426751592,0.08492569002123142,0.03821656050955414,0.02335456475583864,0.0021231422505307855,0.0,0.05307855626326964,0.05307855626326964,0.021231422505307854,0.0274175695726161,0.909884717159132,fedor-dostoevskii,2.0
2731 fedor-dostoevskii podrostok,9.876393031016011,0.20758483033932135,0.09181636726546906,0.06187624750499002,0.4291417165668663,0.07584830339321358,0.1377245508982036,0.01996007984031936,0.003992015968063872,0.003992015968063872,0.003992015968063872,0.03792415169660679,0.07984031936127745,0.013972055888223553,0.034452893751382,0.8797944395347814,fedor-dostoevskii,2.0
2732 fedor-dostoevskii podrostok,14.029091529852716,0.2329896907216495,0.0577319587628866,0.088659793814433,0.45979381443298967,0.07010309278350516,0.1134020618556701,0.030927835051546393,0.012371134020618556,0.006185567010309278,0.0,0.07835051546391752,0.08247422680412371,0.012371134020618556,0.0335075488856345,0.8751870712120575,fedor-dostoevskii,2.0
2733 fedor-dostoevskii podrostok,14.66004133095823,0.16862745098039217,0.07450980392156863,0.08823529411764706,0.39019607843137255,0.10196078431372549,0.060784313725490195,0.041176470588235294,0.03137254901960784,0.0,0.0,0.06862745098039216,0.06862745098039216,0.00980392156862745,0.0296840252049573,0.8873043478000445,fedor-dostoevskii,2.0
2734 fedor-dostoevskii podrostok,11.023508640899314,0.1328976034858388,0.07625272331154684,0.0718954248366013,0.3660130718954248,0.11982570806100218,0.034858387799564274,0.05010893246187364,0.0392156862745098,0.004357298474945534,0.0,0.04357298474945534,0.05228758169934641,0.05664488017429194,0.0316237570686013,0.8902609468493333,fedor-dostoevskii,2.0
2735 fedor-dostoevskii podrostok,12.79145867751292,0.21548117154811716,0.10669456066945607,0.08577405857740586,0.4456066945606695,0.100418410041841,0.04602510460251046,0.02301255230125523,0.006276150627615063,0.0020920502092050207,0.0,0.02301255230125523,0.058577405857740586,0.02301255230125523,0.0317078806675305,0.9019499171657546,fedor-dostoevskii,2.0
2736 fedor-dostoevskii podrostok,11.689919816447766,0.21458333333333332,0.07708333333333334,0.08541666666666667,0.44375,0.08125,0.07916666666666666,0.035416666666666666,0.010416666666666666,0.008333333333333333,0.0,0.06875,0.052083333333333336,0.010416666666666666,0.0304411709849081,0.8922600202399938,fedor-dostoevskii,2.0
2737 fedor-dostoevskii podrostok,11.952767535325558,0.21868787276341947,0.07554671968190854,0.0874751491053678,0.4254473161033797,0.07952286282306163,0.12922465208747516,0.02385685884691849,0.005964214711729622,0.0019880715705765406,0.005964214711729622,0.05765407554671968,0.07157057654075547,0.003976143141153081,0.0374644558163103,0.8682102589179559,fedor-dostoevskii,2.0
2738 fedor-dostoevskii podrostok,13.262521838518692,0.1919191919191919,0.1292929292929293,0.1292929292929293,0.4686868686868687,0.08888888888888889,0.10707070707070707,0.04242424242424243,0.010101010101010102,0.010101010101010102,0.00808080808080808,0.05656565656565657,0.04040404040404041,0.0,0.0260925359450857,0.90281741024135,fedor-dostoevskii,2.0
2739 fedor-dostoevskii podrostok,12.963331612459015,0.14038876889848811,0.14254859611231102,0.09935205183585313,0.4470842332613391,0.06263498920086392,0.06479481641468683,0.0755939524838013,0.008639308855291577,0.004319654427645789,0.004319654427645789,0.04319654427645788,0.06263498920086392,0.028077753779697623,0.0325125429001007,0.8826259612231127,fedor-dostoevskii,2.0
2740 fedor-dostoevskii podrostok,8.672819979000137,0.16966067864271456,0.06387225548902195,0.07784431137724551,0.42115768463073855,0.11976047904191617,0.06986027944111776,0.06786427145708583,0.011976047904191617,0.001996007984031936,0.001996007984031936,0.06387225548902195,0.1157684630738523,0.027944111776447105,0.0353071186291027,0.8630761297317027,fedor-dostoevskii,2.0
2741 fedor-dostoevskii podrostok,10.327632496335417,0.2055084745762712,0.0826271186440678,0.03177966101694915,0.4152542372881356,0.1016949152542373,0.08050847457627118,0.05508474576271186,0.006355932203389831,0.0,0.00211864406779661,0.06991525423728813,0.08898305084745763,0.04025423728813559,0.0369244947797528,0.8671124802116783,fedor-dostoevskii,2.0
2742 fedor-dostoevskii podrostok,10.878157738045749,0.3049040511727079,0.09381663113006397,0.07249466950959488,0.5266524520255863,0.08102345415778252,0.1257995735607676,0.031982942430703626,0.010660980810234541,0.0021321961620469083,0.006396588486140725,0.04477611940298507,0.06609808102345416,0.017057569296375266,0.0322716827773215,0.8874237767046036,fedor-dostoevskii,2.0
2743 fedor-dostoevskii podrostok,14.487543650727664,0.2751004016064257,0.0823293172690763,0.05823293172690763,0.4397590361445783,0.08634538152610442,0.13253012048192772,0.02610441767068273,0.004016064257028112,0.002008032128514056,0.006024096385542169,0.05421686746987952,0.03614457831325301,0.006024096385542169,0.0282977791919201,0.8889805271360319,fedor-dostoevskii,2.0
2744 fedor-dostoevskii podrostok,12.46364916993733,0.25820568927789933,0.10722100656455143,0.03938730853391685,0.4682713347921225,0.09190371991247265,0.1400437636761488,0.0437636761487965,0.00437636761487965,0.00437636761487965,0.00437636761487965,0.04814004376367615,0.0700218818380744,0.0175054704595186,0.030954395067605,0.8903817545787619,fedor-dostoevskii,2.0
2745 fedor-dostoevskii podrostok,10.491312178074171,0.22440087145969498,0.15904139433551198,0.054466230936819175,0.49019607843137253,0.05664488017429194,0.13725490196078433,0.017429193899782137,0.002178649237472767,0.006535947712418301,0.002178649237472767,0.037037037037037035,0.06318082788671024,0.013071895424836602,0.031400457717063,0.8969294741732179,fedor-dostoevskii,2.0
2746 fedor-dostoevskii podrostok,7.58976126943022,0.2203023758099352,0.08423326133909287,0.058315334773218146,0.4535637149028078,0.13390928725701945,0.12742980561555076,0.03023758099352052,0.019438444924406047,0.004319654427645789,0.0,0.0367170626349892,0.12095032397408208,0.04103671706263499,0.0352704131287992,0.8514329851728868,fedor-dostoevskii,2.0
2747 fedor-dostoevskii podrostok,12.922914199978187,0.21311475409836064,0.10450819672131148,0.06352459016393443,0.42827868852459017,0.0778688524590164,0.12090163934426229,0.018442622950819672,0.004098360655737705,0.0,0.004098360655737705,0.05122950819672131,0.07581967213114754,0.01639344262295082,0.0351224303990569,0.8743513406763982,fedor-dostoevskii,2.0
2748 fedor-dostoevskii podrostok,6.8116370687176495,0.19205298013245034,0.0728476821192053,0.0706401766004415,0.3995584988962472,0.152317880794702,0.0772626931567329,0.0684326710816777,0.017660044150110375,0.0,0.002207505518763797,0.052980132450331126,0.09492273730684327,0.06181015452538632,0.0351329890255216,0.8807863932105029,fedor-dostoevskii,2.0
2749 fedor-dostoevskii podrostok,8.030652530640262,0.16554809843400448,0.09843400447427293,0.053691275167785234,0.42953020134228187,0.10961968680089486,0.07606263982102908,0.08277404921700224,0.017897091722595078,0.0022371364653243847,0.0,0.08053691275167785,0.10961968680089486,0.053691275167785234,0.0381955461830914,0.8679178376950638,fedor-dostoevskii,2.0
2750 fedor-dostoevskii podrostok,9.340225598265452,0.16964285714285715,0.109375,0.05133928571428571,0.40401785714285715,0.14285714285714285,0.08928571428571429,0.05580357142857143,0.020089285714285716,0.0,0.002232142857142857,0.04241071428571429,0.08482142857142858,0.0625,0.0365366740160076,0.8642220023507704,fedor-dostoevskii,2.0
2751 fedor-dostoevskii podrostok,15.723690421485664,0.16110019646365423,0.20235756385068762,0.07858546168958742,0.49705304518664045,0.05304518664047151,0.11787819253438114,0.021611001964636542,0.007858546168958742,0.0019646365422396855,0.0,0.08447937131630648,0.05893909626719057,0.0,0.0335529844296051,0.8780961847589437,fedor-dostoevskii,2.0
2752 fedor-dostoevskii podrostok,12.20100361652851,0.10330578512396695,0.18801652892561985,0.08264462809917356,0.47520661157024796,0.049586776859504134,0.1115702479338843,0.0371900826446281,0.006198347107438017,0.0,0.004132231404958678,0.07851239669421488,0.08057851239669421,0.010330578512396695,0.0329736845672233,0.8841994108287937,fedor-dostoevskii,2.0
2753 fedor-dostoevskii podrostok,12.247030310165538,0.13704496788008566,0.18201284796573874,0.07494646680942184,0.4732334047109208,0.10492505353319058,0.1006423982869379,0.032119914346895075,0.006423982869379015,0.004282655246252677,0.0021413276231263384,0.04068522483940043,0.08779443254817987,0.04068522483940043,0.0301002690473676,0.8930257452533057,fedor-dostoevskii,2.0
2754 fedor-dostoevskii podrostok,11.431222630782187,0.16393442622950818,0.1598360655737705,0.045081967213114756,0.48770491803278687,0.06762295081967214,0.10245901639344263,0.055327868852459015,0.018442622950819672,0.0,0.0020491803278688526,0.08811475409836066,0.07991803278688525,0.05327868852459016,0.0349019225188028,0.874354782919182,fedor-dostoevskii,2.0
2755 fedor-dostoevskii podrostok,12.992123914897872,0.158004158004158,0.20582120582120583,0.04365904365904366,0.45114345114345117,0.08316008316008316,0.0997920997920998,0.031185031185031187,0.004158004158004158,0.002079002079002079,0.0,0.079002079002079,0.058212058212058215,0.012474012474012475,0.0322350737141001,0.893975367295461,fedor-dostoevskii,2.0
2756 fedor-dostoevskii podrostok,8.995786451625998,0.10633946830265849,0.1574642126789366,0.06748466257668712,0.47648261758691207,0.07770961145194274,0.07566462167689161,0.06339468302658487,0.016359918200409,0.00408997955010225,0.0,0.03680981595092025,0.12474437627811862,0.05521472392638037,0.0322083127651606,0.8648797295626857,fedor-dostoevskii,2.0
2757 fedor-dostoevskii podrostok,8.206240268601027,0.1592920353982301,0.16150442477876106,0.059734513274336286,0.5066371681415929,0.05530973451327434,0.07743362831858407,0.048672566371681415,0.022123893805309734,0.0,0.004424778761061947,0.06858407079646017,0.07300884955752213,0.04424778761061947,0.0303881762590297,0.8923184019795464,fedor-dostoevskii,2.0
2758 fedor-dostoevskii podrostok,9.396764145949122,0.12371134020618557,0.17938144329896907,0.0865979381443299,0.4927835051546392,0.0288659793814433,0.15463917525773196,0.018556701030927835,0.020618556701030927,0.012371134020618556,0.0,0.030927835051546393,0.10103092783505155,0.006185567010309278,0.0384713357608687,0.8401394221555839,fedor-dostoevskii,2.0
2759 fedor-dostoevskii podrostok,9.187587208886164,0.12141280353200883,0.16114790286975716,0.08388520971302428,0.45474613686534215,0.09050772626931568,0.1434878587196468,0.039735099337748346,0.013245033112582781,0.0,0.004415011037527594,0.059602649006622516,0.08167770419426049,0.06622516556291391,0.0383412311770143,0.8489288357038132,fedor-dostoevskii,2.0
2760 fedor-dostoevskii podrostok,11.233273223882176,0.1460446247464503,0.16227180527383367,0.08924949290060852,0.4563894523326572,0.13793103448275862,0.09330628803245436,0.038539553752535496,0.002028397565922921,0.004056795131845842,0.004056795131845842,0.02636916835699797,0.07505070993914807,0.06896551724137931,0.0330319343761222,0.8733464503784237,fedor-dostoevskii,2.0
2761 fedor-dostoevskii podrostok,9.369394353235146,0.1529175050301811,0.10261569416498995,0.07847082494969819,0.4346076458752515,0.1267605633802817,0.13279678068410464,0.03621730382293763,0.018108651911468814,0.002012072434607646,0.0,0.05835010060362173,0.09859154929577464,0.060362173038229376,0.0405697585280664,0.839756743021611,fedor-dostoevskii,2.0
2762 fedor-dostoevskii podrostok,11.076856104781434,0.0860655737704918,0.08401639344262295,0.09631147540983606,0.39549180327868855,0.10860655737704918,0.125,0.0471311475409836,0.010245901639344262,0.0020491803278688526,0.0,0.020491803278688523,0.11885245901639344,0.06557377049180328,0.0441645794280569,0.8517918192336218,fedor-dostoevskii,2.0
2763 fedor-dostoevskii podrostok,13.206057811626444,0.10855949895615867,0.1336116910229645,0.1127348643006263,0.4154488517745303,0.1022964509394572,0.12317327766179541,0.037578288100208766,0.006263048016701462,0.0020876826722338203,0.0,0.05219206680584551,0.07306889352818371,0.04175365344467641,0.036936920208436,0.8621390928794403,fedor-dostoevskii,2.0
2764 fedor-dostoevskii podrostok,11.794786077234445,0.10294117647058823,0.11974789915966387,0.04411764705882353,0.32142857142857145,0.21428571428571427,0.1134453781512605,0.0546218487394958,0.0063025210084033615,0.0,0.0,0.046218487394957986,0.08823529411764706,0.07142857142857142,0.0343455576391715,0.8702707807412162,fedor-dostoevskii,2.0
2765 fedor-dostoevskii podrostok,10.00039027710304,0.12916666666666668,0.11458333333333333,0.1,0.4166666666666667,0.14375,0.08333333333333333,0.04375,0.027083333333333334,0.0020833333333333333,0.004166666666666667,0.035416666666666666,0.07916666666666666,0.07291666666666667,0.0347580437287191,0.8680475271680248,fedor-dostoevskii,2.0
2766 fedor-dostoevskii podrostok,11.13297278325115,0.1450381679389313,0.11450381679389313,0.07824427480916031,0.3988549618320611,0.13931297709923665,0.1183206106870229,0.03435114503816794,0.01717557251908397,0.009541984732824428,0.0019083969465648854,0.04007633587786259,0.08206106870229007,0.03625954198473282,0.0293321337429467,0.8939451373714201,fedor-dostoevskii,2.0
2767 fedor-dostoevskii podrostok,12.06276244410342,0.1300639658848614,0.17270788912579957,0.07462686567164178,0.47334754797441364,0.04051172707889126,0.11300639658848614,0.04904051172707889,0.006396588486140725,0.0042643923240938165,0.0,0.046908315565031986,0.08528784648187633,0.023454157782515993,0.0286335692041835,0.8842128647488877,fedor-dostoevskii,2.0
2768 fedor-dostoevskii podrostok,11.16542665296386,0.1462882096069869,0.13100436681222707,0.07423580786026202,0.4650655021834061,0.08296943231441048,0.10480349344978165,0.05240174672489083,0.013100436681222707,0.010917030567685589,0.0,0.06550218340611354,0.06331877729257641,0.05458515283842795,0.030623503029563,0.8990518761688179,fedor-dostoevskii,2.0
2769 fedor-dostoevskii podrostok,11.911652498703544,0.16421052631578947,0.12210526315789473,0.12,0.49473684210526314,0.07368421052631578,0.12,0.029473684210526315,0.008421052631578947,0.00631578947368421,0.002105263157894737,0.042105263157894736,0.07578947368421053,0.018947368421052633,0.0270521211287779,0.8996898461860504,fedor-dostoevskii,2.0
